id,title,artist,year,genre,style,master_id,release_country,labels,format,rating,have,want,url,image_url
2147329,So Far,"Crosby, Stills, Nash & Young",1974,Rock,"Folk Rock, Country Rock",65172,France,Atlantic,"LP, Compilation",3.93,340,56,https://www.discogs.com/release/2147329-Crosby-Stills-Nash-Young-So-Far,https://i.discogs.com/GlIAHvveckb4-mzjdw8YW-HXkmLUD70dcaTLnTtlV-Q/rs:fit/g:sm/q:90/h:240/w:240/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxNDcz/MjktMTI2NjU4MzM3/MC5qcGVn.jpeg
6224537,Untitled,Led Zeppelin,2014,Rock,"Hard Rock, Classic Rock, Blues Rock",4300,Europe,Atlantic,"LP, Album, Reissue, Remastered, LP, Album, Deluxe Edition",4.77,6594,1350,https://www.discogs.com/release/6224537-Led-Zeppelin-Untitled,https://i.discogs.com/EbJiJUG-ewswTJEszW9qXgzz5nspRJIhPP_4v3PsjB8/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyMjQ1/MzctMTQxNDM0NDQ3/NS0yOTU0LmpwZWc.jpeg
4873130,Bande Originale Du Film The Blues Brothers,The Blues Brothers,0,"Funk / Soul, Blues, Stage & Screen","Soundtrack, Rhythm & Blues, Soul",107118,France,Atlantic,"LP, Album, Reissue, Stereo",4.27,593,181,https://www.discogs.com/release/4873130-The-Blues-Brothers-Bande-Originale-Du-Film-The-Blues-Brothers,https://i.discogs.com/M_Pv1UOwwnvckMAZ5EU5V-Xbxc_qy8_-nMdNcSgXKlM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4NzMx/MzAtMTM3ODExMDA1/MS0xODY0LmpwZWc.jpeg
1864149,For Your Love / Belem Nights,Sixties,1978,Electronic,Disco,160754,France,Atlantic,"12"", 45 RPM, Promo",4.8,20,72,https://www.discogs.com/release/1864149-Sixties-For-Your-Love-Belem-Nights,https://i.discogs.com/qgZwj_wMOMiUkwpkm9-bnBPiyP2ZeDCfdBWjLq4viu0/rs:fit/g:sm/q:90/h:397/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NjQx/NDktMTMyODQ0NDQ1/NC5qcGVn.jpeg
142966,From Here To Eternity,Giorgio Moroder,1977,Electronic,Disco,9344,France,"Atlantic, Atlantic","LP, Album, Partially Mixed",4.3,1206,520,https://www.discogs.com/release/142966-Giorgio-From-Here-To-Eternity,https://i.discogs.com/2hmnwNiNBGx68cJ1UMWErbI-xhc29HpDZXLEMevyXQQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0Mjk2/Ni0xMTU2ODUzNTUw/LmpwZWc.jpeg
183517,Risqué,Chic,1979,Funk / Soul,Disco,53111,France,"Atlantic, Atlantic","LP, Album, Stereo",4.13,414,308,https://www.discogs.com/release/183517-Chic-Risqué,https://i.discogs.com/RPW8rZuZokxSmpOThjtt8rDtllsAFqZ2ROvVE45hRmY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MzUx/Ny0xMTc2MzAyNjM4/LmpwZWc.jpeg
531953,Take The Heat Off Me,Boney M.,1976,"Reggae, Funk / Soul",Disco,98704,UK,"Atlantic, Atlantic, Atlantic","LP, Album, Stereo",4.01,977,260,https://www.discogs.com/release/531953-Boney-M-Take-The-Heat-Off-Me,https://i.discogs.com/27ZgIT5wCHIk9qiuge_6emuCM3AB9-H-h0cHMF1jh_g/rs:fit/g:sm/q:90/h:591/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUzMTk1/My0xMzkxNjE5NTU5/LTkyMjcuanBlZw.jpeg
8427088,Vinyl: Music From The HBO Original Series Volume 1,Various,2016,"Rock, Funk / Soul, Blues, Stage & Screen",Soundtrack,990090,Europe,"Atlantic, Warner Bros. Records, HBO","LP, Compilation, Compilation",4.38,1044,148,https://www.discogs.com/release/8427088-Various-Vinyl-Music-From-The-HBO-Original-Series-Volume-1,https://i.discogs.com/LJ_jLomoLkVV4bM5uUxh9F7lRoMJ0VPije5m3DNElUw/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0Mjcw/ODgtMTQ2MTQyNzA2/OS03MzgwLmpwZWc.jpeg
14748173,Black Pumas,Black Pumas,2020,"Rock, Funk / Soul","Psychedelic, Soul",1566145,Europe,ATO Records,"LP, Album, Deluxe Edition, Reissue, EP, Reissue",4.65,1169,307,https://www.discogs.com/release/14748173-Black-Pumas-Black-Pumas,https://i.discogs.com/rO8gKlJg7YdeXd388hsVPjIl0X9fSFxfngIMOvCqpko/rs:fit/g:sm/q:90/h:600/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NzQ4/MTczLTE1ODEwNzY0/MzctNjU4Ny5qcGVn.jpeg
2478369,Bruits D'Eau Et Phénomènes Atmosphériques,No Artist,1981,Non-Music,Field Recording,702758,France,Auvidis,"LP, Album, Stereo",3.33,88,26,https://www.discogs.com/release/2478369-No-Artist-Bruits-DEau-Et-Phénomènes-Atmosphériques,https://i.discogs.com/9ea5teE10QHPHOzef33ww6h4ggTfuUFYygtG9kjqCLQ/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0Nzgz/NjktMTQxNzI2MTE3/MC0zMjIzLmpwZWc.jpeg
14482048,The Director's Cut Chapter 6,Jeff Mills,2019,Electronic,Techno,N/A,US,Axis,"12"", 45 RPM, Compilation, Reissue, Remastered",4.84,1913,471,https://www.discogs.com/release/14482048-Jfff-Mills-The-Directors-Cut-Chapter-6,https://i.discogs.com/byNz_w4CEv5CQlzUC_zLQuNRn85mZV895DqbRWMUnRY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NDgy/MDQ4LTE1NzU3MjU1/NjYtNjE4MC5wbmc.jpeg
10112994,Life After Death,Notorious B.I.G.,2017,Hip Hop,Gangsta,57982,UK & Europe,Bad Boy Entertainment,"12"", Album, Reissue",4.67,3207,1085,https://www.discogs.com/release/10112994-The-Notorious-BIG-Life-After-Death,https://i.discogs.com/BBkayWs2XHqO034n8BJNObiHhOW4XCClU7xIM3Y9Sp8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTEy/OTk0LTE0OTIxMTEy/NDctMzcxNS5qcGVn.jpeg
4289639,Push The Sky Away,Nick Cave & The Bad Seeds,2013,Rock,"Alternative Rock, Blues Rock",519359,Europe,"Bad Seed Ltd., Bad Seed Ltd.","LP, Album, Stereo",4.53,15957,1346,https://www.discogs.com/release/4289639-Nick-Cave-The-Bad-Seeds-Push-The-Sky-Away,https://i.discogs.com/jaeMCwqP8ZYNBDaUtSsUo10t4TnKgMi2Ec1rM4bJCsg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyODk2/MzktMTM2MDgxODYw/MC04ODc4LmpwZWc.jpeg
1508127,Veuillez Rendre L'Ame (A Qui Elle Appartient),Noir Désir,2014,Rock,Alternative Rock,8560,France,Barclay,"LP, Album, Reissue",4.53,2155,126,https://www.discogs.com/release/1508127-Noir-Désir-Veuillez-Rendre-LAme-A-Qui-Elle-Appartient,https://i.discogs.com/Ymn2yUDhp_B-Mm9L0ZsZZqsm00F2-IQxz1k2QZXvT8Q/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MDgx/MjctMTQyMTg4OTAw/Ni0xMDU1LmpwZWc.jpeg
9189361,Des Visages Des Figures,Noir Désir,2016,Rock,Alternative Rock,8614,France,Barclay,"LP, Album, Repress",4.5,1056,293,https://www.discogs.com/release/9189361-Noir-Désir-Des-Visages-Des-Figures,https://i.discogs.com/GD0fDSpeWncQH-vI-YyT1CP1-F2q2j6-4T189va8jT4/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxODkz/NjEtMTUyMDg4NTYx/OS0yNTg5LmpwZWc.jpeg
6443293,8 - Ne Me Quitte Pas,Jacques Brel,1974,Pop,Chanson,142141,France,Barclay,"LP, Album, Reissue",4.31,284,28,https://www.discogs.com/release/6443293-Jacques-Brel-8-Ne-Me-Quitte-Pas,https://i.discogs.com/B6GaZ-5YCHpmKpccVrCCEiwAJJGsJj1JRZTpH4mHO1A/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0NDMy/OTMtMTQxOTQzNTkz/Mi00NDYwLmpwZWc.jpeg
2571424,Brel,Jacques Brel,1977,Pop,Chanson,142090,France,"Barclay, Barclay","LP, Album",3.96,935,44,https://www.discogs.com/release/2571424-Jacques-Brel-Brel,https://i.discogs.com/Z_7O3C7a7Crm23dEQTePlakl1u3QKKVmZ0onWQDSTDI/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NzE0/MjQtMTMwODM4Njc1/NC5qcGVn.jpeg
5639456,Louise Attaque,Louise Attaque,2014,"Rock, Folk, World, & Country",Pop Rock,68062,France,"Barclay, Maison Barclay, Universal Music France","LP, Album, Reissue",4.55,3421,329,https://www.discogs.com/release/5639456-Louise-Attaque-Louise-Attaque,https://i.discogs.com/WwGQ9u5qXBH7SP5TPKtZvikieQ2PaikGpk9i_itOaUE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU2Mzk0/NTYtMTM5ODY3MjEy/NC00MjA1LmpwZWc.jpeg
7939002,Tostaky,Noir Désir,2014,Rock,Alternative Rock,8574,Europe,"Barclay, Universal Music France","LP, Album, Reissue",4.39,2323,123,https://www.discogs.com/release/7939002-Noir-Désir-Tostaky,https://i.discogs.com/3f4lY6IgrYaqIrXvw4GVqLy3OhTIvx1aYLfMRTM26-0/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc5Mzkw/MDItMTQ5NDE1MDgz/NS00NTI0LmpwZWc.jpeg
11870158,Bide My Time Until I Die...With An Angel On My Shoulder Lookin' Down From Up High,Catl.,2018,"Rock, Blues",Blues Rock,1367581,France,Beast Records (4),"LP, Album, Stereo",4.0,61,3,https://www.discogs.com/release/11870158-Catl-Bide-My-Time-Until-I-DieWith-An-Angel-On-My-Shoulder-Lookin-Down-From-Up-High,https://i.discogs.com/HDM3eqOQWIivFyfwvZjUcbijVo3SGplMbAprkcm58Ng/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODcw/MTU4LTE1MjQzNTM2/NzktNDE2MS5qcGVn.jpeg
8395519,981mb,Molecule (4),2016,Electronic,Techno,N/A,France,Because Music,"12"", EP, Limited Edition, Picture Disc",4.22,163,80,https://www.discogs.com/release/8395519-Molecule-4-981mb,https://i.discogs.com/Zr8Qbwk3KV4F_2zX5_MRv9PF69LWbmS4cqZY-dYKvWc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgzOTU1/MTktMTQ2MDgwMjk5/OS00MzE4LmpwZWc.jpeg
8579237,60° 43' Nord,Molecule (4),2016,Electronic,"Electro, Techno",829158,France,Because Music,"LP, Album, Deluxe Edition, Album, Deluxe Edition",4.78,263,118,https://www.discogs.com/release/8579237-Molécule-60-43-Nord,https://i.discogs.com/CUaSVbk9oPhOnSpC0aYz7iWix-p8QLo8V1jSf3iu8Qg/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg1Nzky/MzctMTQ2NDYzNzEz/MS00NzgyLmpwZWc.jpeg
11652291,Puta's Fever,Mano Negra,2018,Rock,"Folk Rock, Ska, Punk",59610,France,"Because Music, Because Music","LP, Album, Reissue, Album, Reissue",4.59,2152,174,https://www.discogs.com/release/11652291-Mano-Negra-Putas-Fever,https://i.discogs.com/8nl46GSPDxyo0Vu7MumFpatqHudnsnfC_KmxLJSbZQE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNjUy/MjkxLTE1MjAwNzY4/MjEtNzA0OC5qcGVn.jpeg
998281,†,Justice (3),2007,Electronic,"Electro House, French House",35065,Europe,"Because Music, Ed Banger Records","LP, Album, Stereo",4.53,17608,6790,https://www.discogs.com/release/998281-Justice-3-,https://i.discogs.com/0Y--85ZAmFFpU3aLSoUhFnXd4TgCF3XToDaNp4knE9c/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5ODI4/MS0xMTgyMzgwODEw/LmpwZWc.jpeg
1560796,Lambs Anger,Mr. Oizo,2008,Electronic,Electro,54929,France,"Because Music, Ed Banger Records","LP, Album",4.31,842,1509,https://www.discogs.com/release/1560796-Mr-Oizo-Lambs-Anger,https://i.discogs.com/xciWjox2bNFQUArl1T9ZAZJlWnfQcR3a4901bpiZbAs/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA3/OTYtMTIyODQ4OTAy/OC5qcGVn.jpeg
1460824,Under Construction Part II,Timbaland & Magoo,2003,Hip Hop,N/A,145885,Germany,Blackground Records,"LP, Album",4.25,164,63,https://www.discogs.com/release/1460824-Timbaland-Magoo-Under-Construction-Part-II,https://i.discogs.com/zJ0BMHvF_1MkvVoyomeC4PN1VnWubjAmpBQpEvyEWNw/rs:fit/g:sm/q:90/h:401/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NjA4/MjQtMTM3MDYzNjk4/Mi01NjE4LmpwZWc.jpeg
23666705,Music Components,Arnaud Rebotini,2022,Electronic,"Techno, Electro",127971,France,Blackstrobe Records,"LP, Reissue",4.95,205,43,https://www.discogs.com/release/23666705-Rebotini-Music-Components,https://i.discogs.com/lRwQ4ILSoTduPhU8BgtZbN6lnGBUCF20CdDz_ZC6Yx4/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNjY2/NzA1LTE2NTgyMjM1/OTQtODc4OC5qcGVn.jpeg
27555195,Youth!,Arnaud Rebotini,2023,Electronic,"Electro, EBM, Post-Punk",N/A,Europe,Blackstrobe Records,"12"", EP, Limited Edition",4.2,73,18,https://www.discogs.com/release/27555195-Arnaud-Rebotini-Youth,https://i.discogs.com/1dMWwc1ZL5aO10CV2bQIHIadsDaLdAtk4MliLi3sfBw/rs:fit/g:sm/q:90/h:600/w:585/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NTU1/MTk1LTE2ODgyOTQ0/MTctMTE3NC5qcGVn.jpeg
13237900,Feels Like Home,Norah Jones,2007,"Jazz, Rock, Pop","Vocal, Ballad, Contemporary Jazz",102290,Europe,Blue Note,"LP, Album, Reissue",4.57,3051,231,https://www.discogs.com/release/13237900-Norah-Jones-Feels-Like-Home,https://i.discogs.com/28ZbXME37V8LIAhG297Psjuken9lGI6m3w0oTQMmXe0/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjM3/OTAwLTE1ODM4NDI0/MTYtOTg0OS5qcGVn.jpeg
1083684,A Break In The Clouds,James Holden,2005,Electronic,"Progressive House, Glitch, Techno, Downtempo, Ambient",15700,UK,Border Community,"12"", 33 ⅓ RPM, Repress",4.53,954,373,https://www.discogs.com/release/1083684-Holden-A-Break-In-The-Clouds,https://i.discogs.com/ZYJsyi15yHy1HTmXRewktKGHqKV0D_d-yoLM_uWltbY/rs:fit/g:sm/q:90/h:564/w:566/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwODM2/ODQtMTE5NzEwNzc3/NC5qcGVn.jpeg
465692,Soopertrack / Zu Fuss,Extrawelt,2005,Electronic,"Progressive House, Electro, Minimal, Ambient",24734,UK,Border Community,"12"", 33 ⅓ RPM",4.61,2883,2255,https://www.discogs.com/release/465692-Extrawelt-Soopertrack-Zu-Fuss,https://i.discogs.com/VChtMboCaOTG-P4YzBpOZ3uINXGs7McmvOwNg7DO6N8/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NTY5/Mi0xNzA3Njc0OTc4/LTUyNzMuanBlZw.jpeg
679554,Dead Like Elvis,Luke's Anger,2006,Electronic,"Techno, Breaks, Electro, Dubstep",N/A,UK,Bowwow,"12"", 45 RPM, Stereo",4.65,146,183,https://www.discogs.com/release/679554-Lukes-Anger-Dead-Like-Elvis,https://i.discogs.com/F3MR3x3cZ7LGmb_pH9kD0-df_E-43MNn5JxzU7zMtmU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY3OTU1/NC0xMTcwNDI5ODgy/LmpwZWc.jpeg
989022,Anatome E.P. Vol. 1,Dusty Kid,2007,Electronic,"Techno, Minimal",1335115,Germany,Boxer Recordings,"12"", EP, 33 ⅓ RPM",4.52,657,525,https://www.discogs.com/release/989022-Dusty-Kid-Anatome-EP-Vol-1,https://i.discogs.com/RVsPFd1uQrAgjdTrFvEPIv39xoELjEapO8pM8WlIarA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk4OTAy/Mi0xMTgyMzMxOTE4/LmpwZWc.jpeg
1580549,Cosmica EP,Dilemn,2008,Electronic,"House, Electro",164769,France,Boxon Records,"12"", 33 ⅓ RPM, EP",4.17,86,32,https://www.discogs.com/release/1580549-Dilemn-Cosmica-EP,https://i.discogs.com/D5WyCMYVkHIzX3R2zE7Gy1Gu30rrTmNtRuGi31nhkCM/rs:fit/g:sm/q:90/h:554/w:554/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODA1/NDktMTIzNTg1Mjc5/NC5wbmc.jpeg
664768,Frau,I-Robots,2006,Electronic,"Electro, Tech House",23931,Germany,Boysnoize Records,"12"", 33 ⅓ RPM, 45 RPM",4.32,840,275,https://www.discogs.com/release/664768-I-Robots-Frau,https://i.discogs.com/rQB0As8xHf104puCA7HF2fSraHl_GVtP7BcVPDpSF2E/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2NDc2/OC0xMjA0NjY1MTMx/LmpwZWc.jpeg
3315662,The Remixes 2004-2011,Boys Noize,2011,Electronic,"Techno, Electro House",398382,Germany,Boysnoize Records,"12"", 33 ⅓ RPM, Compilation",3.86,254,197,https://www.discogs.com/release/3315662-Boys-Noize-The-Remixes-2004-2011,https://i.discogs.com/rRf31m1fQPHact7rbbwD8sZz0HxDrYjrxvjuNVqatIU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMTU2/NjItMTMyNzA0NDYz/MC5qcGVn.jpeg
1214303,Lava Lava,Boys Noize,2007,Electronic,Electro,N/A,Germany,"Boysnoize Records, Boysnoize Records","12"", 45 RPM",4.23,572,168,https://www.discogs.com/release/1214303-Boys-Noize-Lava-Lava,https://i.discogs.com/iuWklEAvwIMGSiCqTwL2_nLctCqFz4VpcPzgNaxADcU/rs:fit/g:sm/q:90/h:600/w:590/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMTQz/MDMtMTIwMTM0NDA2/NC5qcGVn.jpeg
971501,Altes Kamuffel / Ick Muss Aus Dit Milieu Heraus,Paul Kalkbrenner,2007,Electronic,"Techno, Minimal, Minimal Techno",275180,Germany,BPitch Control,"12"", 45 RPM",4.4,2089,817,https://www.discogs.com/release/971501-Paul-Kalkbrenner-Altes-Kamuffel-Ick-Muss-Aus-Dit-Milieu-Heraus,https://i.discogs.com/TKuowPz4a801bxo5bZ6QErNsaTuDhBbsnI79N0_hk_8/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk3MTUw/MS0xNTcxMjIzNjk1/LTkxODYuanBlZw.jpeg
1883517,Berlin Calling Vol. 1,Paul Kalkbrenner,2009,Electronic,"Techno, Tech House",345425,Germany,BPitch Control,"12"", 45 RPM, 33 ⅓ RPM",4.49,3560,1076,https://www.discogs.com/release/1883517-Paul-Kalkbrenner-Berlin-Calling-Vol-1,https://i.discogs.com/RA45SwcYd-YTpd4nAGjUxU8pSR5-fgEAS82BOdk5mgE/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODM1/MTctMTcwNzY3NTcx/OC00MTg1LmpwZWc.jpeg
2038790,Berlin Calling Vol. 2,Paul Kalkbrenner,2009,Electronic,"Tech House, Minimal",265477,Germany,BPitch Control,"12"", 45 RPM",4.37,1634,484,https://www.discogs.com/release/2038790-Paul-Kalkbrenner-Berlin-Calling-Vol-2,https://i.discogs.com/Y-HoV7R7LGBvXStq96U_pwwb2jzqGqfE8C7FLdv_dkA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMzg3/OTAtMTM4NDkwOTkz/MS0yNjkyLmpwZWc.jpeg
24669191,Ape Shit Crazy EP,Keith Carnal,2022,Electronic,Techno,N/A,N/A,Bpitch Control,"12""",4.62,151,56,https://www.discogs.com/release/24669191-Keith-Carnal-Ape-Shit-Crazy-EP,https://i.discogs.com/z8ZJViYbQI61XQCSKJChbwf6vB5GRNknIalgHbLKp0g/rs:fit/g:sm/q:90/h:240/w:240/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY5/MTkxLTE2NjQ0NzM0/MDQtODI2Mi5qcGVn.jpeg
2830571,In The Night-Time,Michael Henderson,1978,Funk / Soul,Disco,217968,US,Buddah Records,"LP, Album",3.78,587,117,https://www.discogs.com/release/2830571-Michael-Henderson-In-The-Night-Time,https://i.discogs.com/U9b5-ACxsEdY4YZtwM7L2gUkKLv8bmJ_KdtuONM3t34/rs:fit/g:sm/q:90/h:600/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4MzA1/NzEtMTQyMjY2ODgz/MS04MDQxLmpwZWc.jpeg
15395454,Caravan Palace,Caravan Palace,2020,"Electronic, Jazz","Gypsy Jazz, Swing",226311,France,"Café de la Danse, WLAB","LP, Album, Reissue",4.41,309,147,https://www.discogs.com/release/15395454-Caravan-Palace-Caravan-Palace,https://i.discogs.com/cSyxOPOVSLD0OomF_AJH49XJZPrMdkvFKLkg6Q1FIIU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Mzk1/NDU0LTE1OTA4NDEx/MjgtNDE4Ni5qcGVn.jpeg
603615,Minnie,Minnie Riperton,1979,Funk / Soul,Soul,273336,US,Capitol Records,"LP, Album",3.99,1346,288,https://www.discogs.com/release/603615-Minnie-Riperton-Minnie,https://i.discogs.com/fBDqOe9Mmzpi3shCmscO8ZBAEKhKCx-dW50PTr-_SfM/rs:fit/g:sm/q:90/h:599/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwMzYx/NS0xMTcxOTc3ODIz/LmpwZWc.jpeg
5457814,20 Golden Greats,Nat King Cole,0,Jazz,"Big Band, Swing",147609,UK,"Capitol Records, Capitol Records, Capitol Records","LP, Compilation, Repress",3.76,407,20,https://www.discogs.com/release/5457814-Nat-King-Cole-20-Golden-Greats,https://i.discogs.com/G_aZ1EyzsFY738DO4fwrKqgaiZjt6yjvRXuAxqZrVjU/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU0NTc4/MTQtMTU0MDMwNTA3/OC02MTQ1LmpwZWc.jpeg
7052101,9½ Weeks - Original Motion Picture Soundtrack,Various,1986,"Electronic, Rock, Stage & Screen","Soundtrack, Downtempo, Soft Rock, Pop Rock, Synth-pop",52888,France,"Capitol Records, Capitol Records, EMI, Capitol Records","LP, Compilation",3.44,362,25,https://www.discogs.com/release/7052101-Various-9½-Weeks-Original-Motion-Picture-Soundtrack,https://i.discogs.com/OcjLITdFAYD5D__cj_DWeJIemxo70L_2INyrwjpGOGM/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcwNTIx/MDEtMTQzMjU5NTcw/Ny0zNjk3LmpwZWc.jpeg
832045,Biggest Hits,Grace Jones,1984,Funk / Soul,Disco,722082,France,"Carrere, Clever","12"", 45 RPM, Maxi-Single, Compilation",4.5,312,34,https://www.discogs.com/release/832045-Grace-Jones-Biggest-Hits,https://i.discogs.com/rUnSsu0_KkGezROIxx9BbzUtx_mQdCiZ2f173giP0Lc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgzMjA0/NS0xMTg1ODM5NjMx/LmpwZWc.jpeg
330408,On The Radio - Greatest Hits Volumes I & II,Donna Summer,1979,Electronic,"Synth-pop, Disco",27115,France,Casablanca,"LP, Compilation, Partially Mixed, Stereo",4.02,648,83,https://www.discogs.com/release/330408-Donna-Summer-On-The-Radio-Greatest-Hits-Volumes-I-II,https://i.discogs.com/D7zrnc1kxleNsxgtUFXFffjZuq-Nxij9SP4TKq8CB6A/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMDQw/OC0xNjY0MTE0ODY4/LTkwMjQuanBlZw.jpeg
1107303,Midnight Express (Music From The Original Motion Picture Soundtrack),Giorgio Moroder,0,"Electronic, Stage & Screen",Soundtrack,25613,France,Casablanca,"LP, Album, Reissue, Stereo",3.97,3930,273,https://www.discogs.com/release/1107303-Giorgio-Moroder-Midnight-Express-Music-From-The-Original-Motion-Picture-Soundtrack,https://i.discogs.com/eL2c-zrbJqgQkvEj4Jx-NaOMFa8QHeLf9fPZn72FCMc/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDcz/MDMtMTM1NDgwNzI1/Mi02MzMxLmpwZWc.jpeg
